Student ID,First Name,Last Name,Age,Gender,University,Degree Program,Year of Study,GPA,Part-time Job,Residential Status,Monthly Income,Preferred Accommodation,Distance to University,Transportation Method,Family Income,Scholarship Status,Boarding House Interest,Accommodation Budget,Special Needs
2025798,Sachini,Fernando,19,Female,University of Moratuwa,Engineering,1th Year,3.89,Yes,Off-campus,17295,Private residence,12 km,Train,189328,No,No,34669,Yes
2025799,Harsha,Fernando,18,Female,University of Colombo,Medicine,3th Year,3.37,Yes,Off-campus,6136,On-campus,18 km,Bus,225548,No,Yes,31048,No
2025800,Ayesh,Wijesinghe,20,Male,SLIIT,Business,2th Year,3.67,Yes,On-campus,23545,Private residence,3 km,Train,113261,Yes,Yes,19842,No
2025801,Nethmi,Fernando,20,Female,University of Colombo,IT,4th Year,3.26,No,Boarding house,0,Boarding house,8 km,Train,169949,Yes,No,31930,Yes
2025802,Tharushi,Fernando,25,Female,University of Moratuwa,Engineering,2th Year,3.11,No,On-campus,0,Private residence,6 km,Bus,65094,Yes,No,15873,No
2025803,Dinuka,Perera,25,Male,University of Moratuwa,Engineering,2th Year,2.9,No,Boarding house,0,Boarding house,8 km,Walk,268000,No,No,38000,No
2025804,Ravindu,Wickramasinghe,24,Female,University of Moratuwa,Engineering,3th Year,2.9,No,Off-campus,0,Private residence,6 km,Train,201890,Yes,Yes,16098,No
2025805,Sachini,Perera,25,Male,NSBM Green University,Business,4th Year,2.88,Yes,Off-campus,932,Boarding house,8 km,Train,239149,Yes,Yes,34210,No
2025806,Tharushi,Wijesinghe,19,Female,University of Colombo,IT,3th Year,3.87,Yes,Off-campus,13698,On-campus,12 km,Walk,208520,Yes,Yes,24761,No
2025807,Nethmi,Wijesinghe,20,Male,University of Colombo,Business,2th Year,3.66,No,Off-campus,0,Private residence,3 km,Walk,152183,Yes,No,36226,No
2025808,Nethmi,Jayasekara,22,Male,SLIIT,IT,2th Year,3.7,No,On-campus,0,Private residence,19 km,Bus,181569,No,Yes,18473,Yes
2025809,Dinuka,Silva,25,Male,SLIIT,IT,1th Year,2.25,No,On-campus,0,Private residence,5 km,Bus,106282,No,No,28022,No
2025810,Harsha,Perera,21,Male,University of Moratuwa,Engineering,2th Year,2.7,Yes,Boarding house,13559,Boarding house,17 km,Private vehicle,186217,Yes,Yes,31260,No
2025811,Dinuka,Fernando,24,Male,University of Moratuwa,Business,2th Year,2.57,No,On-campus,0,Boarding house,18 km,Bus,233503,No,Yes,39343,Yes
2025812,Harsha,Wijesinghe,24,Male,University of Colombo,Business,3th Year,2.62,Yes,Off-campus,10381,Boarding house,15 km,Train,127297,Yes,No,15212,No
2025813,Nethmi,Wickramasinghe,25,Female,SLIIT,Engineering,2th Year,2.64,Yes,On-campus,7796,Boarding house,8 km,Private vehicle,173891,Yes,Yes,33000,No
2025814,Kasun,Wijesinghe,19,Male,University of Moratuwa,Business,2th Year,3.13,Yes,On-campus,7404,On-campus,17 km,Train,211390,Yes,Yes,22741,Yes
2025815,Nethmi,Silva,24,Female,University of Colombo,Medicine,4th Year,2.44,Yes,On-campus,4305,Private residence,6 km,Bus,276523,No,Yes,32687,Yes
2025816,Ayesh,Wijesinghe,22,Male,University of Colombo,Business,1th Year,2.89,Yes,Boarding house,131,Private residence,9 km,Private vehicle,258730,Yes,No,21545,Yes
2025817,Ayesh,Wijesinghe,20,Male,University of Colombo,Medicine,1th Year,3.85,No,Off-campus,0,On-campus,18 km,Bus,223073,No,Yes,23326,No
2025818,Dinuka,Perera,20,Female,University of Moratuwa,IT,4th Year,2.07,No,On-campus,0,Boarding house,3 km,Private vehicle,182019,Yes,No,37399,Yes
2025819,Harsha,Silva,22,Female,University of Moratuwa,Business,3th Year,2.52,Yes,Off-campus,14541,Boarding house,9 km,Bus,55230,No,Yes,28813,No
2025820,Kasun,Wickramasinghe,20,Female,University of Colombo,Engineering,4th Year,2.54,Yes,On-campus,24510,Private residence,4 km,Bus,173750,No,Yes,33252,No
2025821,Harsha,Perera,20,Male,University of Moratuwa,Engineering,2th Year,3.96,Yes,Off-campus,10143,Private residence,15 km,Train,107451,No,No,32116,No
2025822,Tharushi,Silva,20,Male,SLIIT,Business,3th Year,3.71,Yes,Off-campus,6948,On-campus,8 km,Train,108844,No,No,23905,Yes
2025823,Tharushi,Silva,20,Female,SLIIT,IT,3th Year,3.57,Yes,Off-campus,15815,Boarding house,17 km,Walk,260204,No,Yes,23435,Yes
2025824,Tharushi,Silva,22,Male,SLIIT,Business,3th Year,2.38,Yes,Boarding house,15587,On-campus,7 km,Private vehicle,194224,No,No,36133,Yes
2025825,Sachini,Jayasekara,20,Female,SLIIT,Business,4th Year,3.87,No,On-campus,0,Boarding house,14 km,Private vehicle,99873,Yes,No,37402,Yes
2025826,Tharushi,Wickramasinghe,19,Female,University of Moratuwa,Business,3th Year,3.49,Yes,Off-campus,23732,On-campus,10 km,Bus,55713,Yes,Yes,22133,Yes
2025827,Harsha,Wickramasinghe,19,Male,SLIIT,Business,1th Year,2.25,Yes,Boarding house,7064,On-campus,5 km,Private vehicle,55957,Yes,No,25092,No
2025828,Nethmi,Perera,21,Male,SLIIT,IT,1th Year,3.32,Yes,On-campus,22708,Private residence,13 km,Train,109520,No,No,37041,No
2025829,Sachini,Wijesinghe,23,Male,University of Moratuwa,Engineering,3th Year,3.47,No,Boarding house,0,On-campus,17 km,Private vehicle,205534,No,No,23655,Yes
2025830,Harsha,Silva,24,Female,University of Moratuwa,Business,4th Year,2.33,Yes,On-campus,21750,Private residence,5 km,Private vehicle,143769,Yes,No,37696,Yes
2025831,Kasun,Silva,23,Female,University of Moratuwa,Business,1th Year,3.97,Yes,Off-campus,2845,Private residence,20 km,Train,162504,No,No,27189,Yes
2025832,Sachini,Fernando,25,Male,University of Colombo,IT,1th Year,2.85,No,Off-campus,0,On-campus,10 km,Private vehicle,136831,No,No,27772,Yes
2025833,Harsha,Fernando,21,Female,University of Colombo,Business,4th Year,3.32,Yes,Off-campus,1663,On-campus,7 km,Train,126131,Yes,Yes,24362,No
2025834,Tharushi,Wijesinghe,25,Female,NSBM Green University,IT,2th Year,2.24,No,Off-campus,0,Boarding house,18 km,Train,114116,No,Yes,16382,No
2025835,Ravindu,Wickramasinghe,19,Male,University of Moratuwa,Medicine,1th Year,2.46,Yes,Off-campus,2888,Private residence,4 km,Train,205680,Yes,No,18111,No
2025836,Kasun,Jayasekara,22,Female,University of Moratuwa,Business,1th Year,3.64,Yes,Boarding house,8375,On-campus,2 km,Private vehicle,74939,Yes,Yes,20535,No
2025837,Dinuka,Wickramasinghe,24,Female,University of Moratuwa,Business,4th Year,3.41,No,Off-campus,0,Boarding house,4 km,Private vehicle,144962,No,No,19418,Yes
2025838,Kasun,Perera,25,Male,SLIIT,Engineering,3th Year,2.64,No,Off-campus,0,On-campus,5 km,Private vehicle,136363,Yes,Yes,16971,No
2025839,Ayesh,Silva,20,Male,University of Moratuwa,Medicine,3th Year,3.62,Yes,Off-campus,12286,On-campus,16 km,Private vehicle,96079,No,Yes,20779,No
2025840,Dinuka,Wickramasinghe,23,Male,NSBM Green University,Engineering,4th Year,2.22,No,Off-campus,0,Boarding house,14 km,Private vehicle,263152,Yes,No,28934,No
2025841,Sachini,Jayasekara,21,Female,NSBM Green University,Engineering,4th Year,3.27,Yes,Boarding house,18569,Boarding house,18 km,Private vehicle,261101,Yes,No,35997,Yes
2025842,Harsha,Wickramasinghe,22,Male,SLIIT,Business,2th Year,2.31,No,Boarding house,0,Boarding house,2 km,Private vehicle,106428,Yes,Yes,24735,Yes
2025843,Ayesh,Perera,23,Female,NSBM Green University,Business,2th Year,2.55,No,On-campus,0,On-campus,17 km,Train,240205,No,Yes,25976,Yes
2025844,Dinuka,Perera,25,Male,University of Moratuwa,Business,1th Year,3.17,No,On-campus,0,Private residence,6 km,Walk,161477,No,No,17380,Yes
2025845,Tharushi,Wickramasinghe,21,Female,University of Moratuwa,IT,4th Year,2.57,Yes,Boarding house,16780,On-campus,16 km,Private vehicle,56037,Yes,No,32411,Yes
2025846,Harsha,Wijesinghe,19,Female,NSBM Green University,Business,3th Year,3.47,Yes,Off-campus,12253,Private residence,19 km,Private vehicle,83079,No,No,32021,No
2025847,Tharushi,Fernando,22,Female,SLIIT,IT,2th Year,3.7,Yes,Boarding house,21700,Private residence,3 km,Walk,129639,Yes,Yes,36991,No
2025848,Nethmi,Fernando,22,Male,SLIIT,Engineering,2th Year,3.97,No,Off-campus,0,Boarding house,13 km,Train,192347,Yes,Yes,23751,Yes
2025849,Ayesh,Fernando,23,Female,University of Colombo,Engineering,2th Year,3.78,No,Boarding house,0,On-campus,5 km,Walk,211718,No,No,32367,Yes
2025850,Dinuka,Jayasekara,24,Female,SLIIT,Medicine,4th Year,2.01,No,On-campus,0,Boarding house,14 km,Walk,279937,Yes,Yes,39175,Yes
2025851,Ayesh,Jayasekara,25,Female,SLIIT,Medicine,4th Year,2.49,No,On-campus,0,On-campus,6 km,Walk,89796,No,No,39153,No
2025852,Ayesh,Wijesinghe,23,Female,SLIIT,Engineering,1th Year,3.2,Yes,Off-campus,8675,Private residence,4 km,Train,204055,No,No,26243,Yes
2025853,Dinuka,Wickramasinghe,23,Male,SLIIT,Medicine,2th Year,3.93,No,On-campus,0,Private residence,13 km,Bus,220823,Yes,Yes,35843,No
2025854,Harsha,Perera,21,Female,NSBM Green University,Business,1th Year,3.42,Yes,On-campus,20954,On-campus,17 km,Walk,266226,No,No,28890,Yes
2025855,Harsha,Perera,22,Female,NSBM Green University,Business,1th Year,2.47,No,On-campus,0,On-campus,15 km,Walk,115647,No,Yes,15121,No
2025856,Dinuka,Silva,22,Female,NSBM Green University,IT,1th Year,2.53,No,On-campus,0,On-campus,11 km,Private vehicle,118436,Yes,Yes,31649,No
2025857,Dinuka,Silva,20,Female,University of Moratuwa,IT,3th Year,3.83,Yes,On-campus,10530,Private residence,19 km,Train,207064,Yes,No,38310,No
2025858,Ayesh,Wickramasinghe,24,Male,University of Colombo,IT,1th Year,3.95,Yes,Boarding house,421,Private residence,3 km,Walk,75385,Yes,No,23482,No
2025859,Ayesh,Wickramasinghe,23,Female,University of Colombo,Medicine,3th Year,2.26,Yes,On-campus,4720,Private residence,14 km,Walk,190602,No,No,25775,Yes
2025860,Ravindu,Wijesinghe,25,Male,SLIIT,Engineering,1th Year,3.43,Yes,Boarding house,18756,Private residence,16 km,Bus,201000,No,No,29675,Yes
2025861,Nethmi,Jayasekara,20,Male,University of Moratuwa,IT,1th Year,3.22,No,Boarding house,0,Private residence,4 km,Private vehicle,118577,Yes,Yes,21514,Yes
2025862,Sachini,Wijesinghe,19,Male,University of Moratuwa,Engineering,4th Year,2.25,No,Off-campus,0,On-campus,8 km,Walk,207391,Yes,No,24983,No
2025863,Harsha,Wijesinghe,19,Female,NSBM Green University,IT,4th Year,2.68,No,Off-campus,0,Private residence,2 km,Walk,254095,Yes,Yes,15244,No
2025864,Dinuka,Jayasekara,24,Female,SLIIT,Business,2th Year,2.67,Yes,On-campus,9634,Boarding house,9 km,Train,122078,Yes,No,34539,Yes
2025865,Dinuka,Perera,22,Male,SLIIT,Business,3th Year,2.71,Yes,Off-campus,7773,Private residence,16 km,Train,139289,No,No,35531,No
2025866,Ravindu,Wickramasinghe,23,Female,University of Moratuwa,Business,4th Year,3.9,Yes,Off-campus,16614,Private residence,7 km,Bus,291576,No,Yes,29561,Yes
2025867,Ravindu,Jayasekara,19,Female,University of Colombo,Business,4th Year,2.55,Yes,On-campus,10706,Boarding house,12 km,Train,291948,No,Yes,19628,No
2025868,Dinuka,Fernando,19,Male,University of Moratuwa,Business,4th Year,3.66,No,Boarding house,0,On-campus,10 km,Train,168779,No,Yes,15032,No
2025869,Tharushi,Jayasekara,24,Male,University of Colombo,Medicine,1th Year,3.28,No,Off-campus,0,Boarding house,20 km,Train,249978,No,No,30476,No
2025870,Dinuka,Jayasekara,24,Female,SLIIT,Medicine,4th Year,3.58,No,Boarding house,0,On-campus,13 km,Bus,245283,Yes,Yes,16069,Yes
2025871,Kasun,Jayasekara,23,Female,University of Moratuwa,Business,2th Year,2.82,No,On-campus,0,Boarding house,20 km,Walk,268737,Yes,Yes,32104,No
2025872,Kasun,Perera,24,Female,NSBM Green University,IT,1th Year,2.96,No,On-campus,0,On-campus,17 km,Walk,198764,No,No,34873,No
2025873,Harsha,Perera,25,Male,SLIIT,Business,2th Year,3.77,Yes,Boarding house,15624,Boarding house,12 km,Train,70423,No,No,30467,Yes
2025874,Dinuka,Wickramasinghe,19,Female,University of Moratuwa,Business,3th Year,3.34,Yes,Boarding house,19929,Private residence,11 km,Train,290845,Yes,Yes,19278,Yes
2025875,Tharushi,Jayasekara,19,Female,University of Colombo,Engineering,1th Year,2.66,Yes,On-campus,12062,Private residence,4 km,Bus,101903,Yes,Yes,36090,No
2025876,Tharushi,Perera,20,Male,University of Moratuwa,IT,1th Year,3.2,No,On-campus,0,Private residence,15 km,Bus,123500,Yes,No,39970,No
2025877,Ayesh,Jayasekara,21,Female,University of Colombo,Medicine,4th Year,3.85,No,On-campus,0,On-campus,11 km,Walk,139226,Yes,Yes,34401,Yes
2025878,Ayesh,Wickramasinghe,23,Male,NSBM Green University,Medicine,3th Year,2.19,No,Off-campus,0,On-campus,4 km,Bus,189886,Yes,Yes,32144,No
2025879,Harsha,Silva,23,Male,SLIIT,IT,1th Year,2.68,Yes,Off-campus,19246,Boarding house,19 km,Private vehicle,179517,No,No,24377,No
2025880,Tharushi,Perera,20,Male,University of Colombo,Medicine,2th Year,2.12,No,On-campus,0,On-campus,16 km,Walk,115400,No,Yes,31381,No
2025881,Sachini,Perera,19,Male,NSBM Green University,Engineering,2th Year,3.39,Yes,Boarding house,20826,On-campus,18 km,Train,298173,Yes,Yes,39419,No
2025882,Dinuka,Fernando,18,Female,SLIIT,Engineering,1th Year,3.4,No,Off-campus,0,Boarding house,3 km,Bus,247121,Yes,Yes,28523,Yes
2025883,Dinuka,Wijesinghe,18,Male,NSBM Green University,Business,1th Year,2.82,No,On-campus,0,On-campus,19 km,Bus,257587,Yes,Yes,26865,Yes
2025884,Sachini,Fernando,19,Male,SLIIT,Engineering,2th Year,3.63,Yes,On-campus,4526,On-campus,14 km,Private vehicle,268145,No,Yes,25057,No
2025885,Ravindu,Wijesinghe,25,Female,NSBM Green University,Engineering,2th Year,3.86,Yes,Boarding house,22874,Private residence,18 km,Train,169597,No,No,18113,No
2025886,Tharushi,Jayasekara,24,Female,NSBM Green University,IT,1th Year,3.51,Yes,Off-campus,12809,On-campus,3 km,Walk,164291,Yes,Yes,39893,Yes
2025887,Nethmi,Fernando,21,Female,NSBM Green University,IT,3th Year,2.66,No,Boarding house,0,Boarding house,12 km,Bus,287472,Yes,No,27280,Yes
2025888,Tharushi,Silva,19,Female,University of Colombo,Engineering,2th Year,2.73,No,Off-campus,0,Private residence,14 km,Private vehicle,231373,Yes,No,26200,Yes
2025889,Tharushi,Fernando,23,Female,University of Colombo,Medicine,2th Year,2.55,No,Off-campus,0,Private residence,7 km,Train,197675,No,No,38483,Yes
2025890,Nethmi,Perera,20,Female,University of Moratuwa,Medicine,3th Year,3.52,Yes,On-campus,1397,Private residence,16 km,Bus,200434,No,Yes,29834,No
2025891,Ayesh,Wijesinghe,25,Female,University of Colombo,Medicine,1th Year,2.68,No,On-campus,0,Boarding house,13 km,Walk,179553,Yes,No,38580,No
2025892,Sachini,Silva,20,Female,SLIIT,IT,2th Year,2.23,No,Off-campus,0,Boarding house,18 km,Bus,241985,No,No,26034,No
2025893,Kasun,Fernando,22,Female,University of Colombo,Business,1th Year,3.14,No,Off-campus,0,On-campus,1 km,Walk,284733,Yes,No,23862,No
2025894,Tharushi,Jayasekara,24,Male,SLIIT,Medicine,4th Year,3.21,No,Boarding house,0,Private residence,14 km,Bus,275564,No,Yes,25030,Yes
2025895,Kasun,Perera,23,Female,University of Colombo,IT,2th Year,3.33,No,Off-campus,0,On-campus,14 km,Walk,133043,No,No,32577,Yes
2025896,Sachini,Jayasekara,22,Female,University of Colombo,IT,3th Year,2.62,Yes,On-campus,14436,On-campus,17 km,Walk,74362,No,Yes,22235,No
2025897,Nethmi,Perera,22,Male,University of Colombo,Medicine,2th Year,2.79,No,Off-campus,0,Boarding house,8 km,Bus,183241,Yes,Yes,22697,Yes
2025898,Ayesh,Fernando,18,Male,SLIIT,Engineering,4th Year,3.61,Yes,Boarding house,5439,Private residence,8 km,Train,123841,No,No,19386,No
2025899,Tharushi,Wijesinghe,22,Male,SLIIT,Medicine,2th Year,2.23,No,Off-campus,0,On-campus,20 km,Walk,238005,Yes,No,24110,No
2025900,Nethmi,Wickramasinghe,24,Male,University of Moratuwa,IT,2th Year,3.19,Yes,On-campus,21138,Boarding house,1 km,Walk,274349,No,Yes,36374,No
2025901,Harsha,Silva,18,Female,University of Colombo,IT,2th Year,2.48,Yes,Off-campus,758,Private residence,19 km,Train,90515,Yes,No,17445,No
2025902,Tharushi,Wijesinghe,19,Male,University of Moratuwa,Engineering,1th Year,3.11,Yes,On-campus,13072,On-campus,11 km,Train,290000,No,Yes,21747,No
2025903,Ravindu,Wickramasinghe,23,Female,NSBM Green University,Business,3th Year,3.91,No,Boarding house,0,Private residence,2 km,Walk,189302,No,Yes,31029,Yes
2025904,Ravindu,Silva,21,Female,University of Moratuwa,Business,4th Year,2.45,No,On-campus,0,Private residence,15 km,Bus,97109,Yes,Yes,27435,No
2025905,Sachini,Wijesinghe,20,Male,University of Colombo,Business,1th Year,2.05,No,Boarding house,0,On-campus,13 km,Bus,264634,Yes,No,31656,No
2025906,Kasun,Fernando,19,Male,University of Moratuwa,IT,2th Year,3.11,No,On-campus,0,Boarding house,16 km,Walk,231667,Yes,Yes,26914,Yes
2025907,Ayesh,Wijesinghe,22,Male,SLIIT,Medicine,2th Year,2.03,Yes,Boarding house,983,Private residence,4 km,Walk,272476,Yes,No,39250,Yes
2025908,Dinuka,Fernando,20,Male,University of Colombo,Engineering,1th Year,3.08,No,Boarding house,0,On-campus,1 km,Bus,177510,No,No,19941,No
2025909,Nethmi,Perera,23,Male,University of Colombo,Engineering,1th Year,3.47,No,Boarding house,0,Private residence,14 km,Private vehicle,58855,No,Yes,35439,Yes
2025910,Tharushi,Silva,20,Female,University of Colombo,IT,2th Year,3.55,Yes,On-campus,19169,Boarding house,4 km,Walk,268019,Yes,No,19129,No
2025911,Harsha,Wickramasinghe,20,Female,NSBM Green University,Medicine,4th Year,3.2,No,Boarding house,0,On-campus,13 km,Train,272305,Yes,No,30887,Yes
2025912,Harsha,Perera,18,Female,SLIIT,Engineering,2th Year,3.14,Yes,Boarding house,1129,Boarding house,7 km,Walk,283087,No,Yes,22189,Yes
2025913,Ravindu,Jayasekara,21,Male,University of Moratuwa,IT,4th Year,3.59,Yes,On-campus,5886,Boarding house,20 km,Private vehicle,183173,No,Yes,18438,No
2025914,Kasun,Wickramasinghe,20,Female,NSBM Green University,Medicine,4th Year,2.93,No,Boarding house,0,Private residence,16 km,Bus,196673,Yes,No,31012,Yes
2025915,Dinuka,Perera,21,Female,SLIIT,Engineering,4th Year,2.62,No,On-campus,0,Boarding house,12 km,Bus,170422,No,No,28998,No
2025916,Harsha,Perera,24,Male,NSBM Green University,IT,1th Year,3.53,Yes,On-campus,16342,On-campus,20 km,Bus,71973,Yes,No,18510,No
2025917,Sachini,Fernando,20,Female,University of Colombo,Engineering,1th Year,3.97,Yes,Boarding house,22067,On-campus,7 km,Train,81450,Yes,Yes,22139,Yes
2025918,Ayesh,Wijesinghe,24,Female,University of Colombo,Medicine,4th Year,2.03,No,Off-campus,0,Boarding house,10 km,Bus,164309,No,No,21319,No
2025919,Sachini,Silva,23,Female,NSBM Green University,IT,4th Year,3.26,No,Off-campus,0,On-campus,16 km,Walk,164957,No,Yes,36359,No
2025920,Ravindu,Wickramasinghe,21,Male,University of Colombo,Medicine,3th Year,3.97,Yes,On-campus,23747,Private residence,1 km,Private vehicle,151030,No,No,38508,Yes
2025921,Harsha,Jayasekara,18,Male,University of Colombo,IT,4th Year,3.58,No,Boarding house,0,Private residence,7 km,Bus,83854,Yes,No,15832,Yes
2025922,Kasun,Fernando,18,Male,NSBM Green University,Medicine,1th Year,2.04,No,Boarding house,0,Boarding house,10 km,Train,254547,Yes,Yes,33681,Yes
2025923,Sachini,Perera,23,Female,University of Colombo,IT,4th Year,2.04,Yes,Boarding house,22267,Boarding house,1 km,Train,185333,No,No,27372,No
2025924,Tharushi,Fernando,22,Male,University of Moratuwa,Medicine,2th Year,2.2,Yes,Off-campus,17091,Private residence,18 km,Walk,154435,No,No,34691,Yes
2025925,Nethmi,Wijesinghe,22,Female,University of Moratuwa,Business,2th Year,3.67,No,Boarding house,0,On-campus,11 km,Train,79646,No,Yes,35337,No
2025926,Ayesh,Fernando,24,Female,University of Colombo,Engineering,2th Year,3.39,No,On-campus,0,Boarding house,13 km,Train,231863,No,No,34373,No
2025927,Nethmi,Fernando,19,Female,University of Colombo,Medicine,4th Year,2.42,No,On-campus,0,Private residence,13 km,Walk,79200,Yes,No,27981,No
2025928,Sachini,Silva,24,Male,University of Moratuwa,Business,3th Year,2.84,No,Boarding house,0,On-campus,7 km,Walk,216571,Yes,Yes,38514,Yes
2025929,Harsha,Perera,25,Female,University of Moratuwa,Medicine,1th Year,3.8,No,Boarding house,0,Private residence,12 km,Private vehicle,108315,Yes,No,21759,No
2025930,Sachini,Wickramasinghe,24,Female,University of Colombo,Engineering,2th Year,3.77,Yes,Off-campus,4977,Private residence,11 km,Private vehicle,129594,Yes,No,33487,Yes
2025931,Kasun,Fernando,24,Female,NSBM Green University,Business,2th Year,3.07,Yes,Boarding house,21763,Boarding house,2 km,Private vehicle,230331,No,No,19716,No
2025932,Tharushi,Silva,22,Female,University of Moratuwa,Medicine,2th Year,2.33,Yes,On-campus,15839,Boarding house,13 km,Bus,128565,Yes,Yes,22531,No
2025933,Ravindu,Perera,25,Male,University of Moratuwa,Engineering,1th Year,2.62,Yes,Off-campus,2966,Boarding house,9 km,Bus,174738,Yes,Yes,33389,No
2025934,Sachini,Wijesinghe,20,Female,SLIIT,Engineering,3th Year,2.41,Yes,Boarding house,4802,Private residence,3 km,Private vehicle,282348,No,Yes,32531,No
2025935,Harsha,Fernando,24,Female,University of Colombo,IT,3th Year,2.22,Yes,Off-campus,21554,Private residence,10 km,Private vehicle,156283,Yes,No,34474,Yes
2025936,Ayesh,Jayasekara,22,Male,NSBM Green University,Medicine,3th Year,2.85,Yes,On-campus,14771,On-campus,18 km,Train,238942,No,Yes,28309,Yes
2025937,Dinuka,Wickramasinghe,22,Male,University of Colombo,IT,1th Year,3.74,No,Boarding house,0,On-campus,16 km,Bus,205102,Yes,No,33362,No
2025938,Dinuka,Wijesinghe,24,Female,SLIIT,Business,4th Year,2.17,Yes,Boarding house,7792,On-campus,8 km,Walk,245296,No,Yes,27177,Yes
